user_id,video,label,role,t_start_s,t_end_s,blink_rate,blink_count,mean_blink_duration,ear_std,mean_brightness,std_brightness,perclos,mean_quality,valid_frame_ratio
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,65.0,85.0,6.0,2.0,200.0,0.05670843783781657,98.47333619593553,1.0181050992999665,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,70.0,90.0,6.0,2.0,200.0,0.048696793850631886,98.8436347369867,0.6978438883262609,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,75.0,95.0,6.0,2.0,200.0,0.05384049597695824,98.88343656358118,0.5582458314872839,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,80.0,100.0,6.0,2.0,200.0,0.050037424727861796,98.89764773757666,0.5331689687422676,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,85.0,105.0,6.0,2.0,200.0,0.04774181352740733,98.7145271626455,0.3140397416672203,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,90.0,110.0,6.0,2.0,200.0,0.049304968448053516,98.62944412705225,0.3373724152499584,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,95.0,115.0,9.0,3.0,200.0,0.05625291055436978,98.54924257036294,0.3596959136650763,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,100.0,120.0,9.0,3.0,200.0,0.058257619700859645,98.33689939809351,0.30884798725452683,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,105.0,125.0,12.0,4.0,200.0,0.06531971777364086,98.13947856448235,0.26269903942665507,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,110.0,130.0,15.0,5.0,200.0,0.07047160998712226,98.11755297329074,0.27736239476004365,0.05,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,115.0,135.0,12.0,4.0,200.0,0.06771175131980112,98.0152828036886,0.3425533863410426,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,120.0,140.0,15.0,5.0,200.0,0.07102308296094705,98.38880756700267,0.9317860041252669,0.05,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,125.0,145.0,12.0,4.0,200.0,0.073846329349108,98.83688184507686,1.04542275103451,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Relax.mp4,low,train,130.0,150.0,12.0,4.0,200.0,0.07571266549641878,99.06615774472994,0.9841450783662604,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,0.0,20.0,6.0,2.0,200.0,0.043734891751980774,98.86163856061069,0.6843564308486834,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,5.0,25.0,6.0,2.0,200.0,0.04015840211822623,98.26210119785186,1.0899131717289379,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,10.0,30.0,3.0,1.0,200.0,0.03093285475009672,97.95905398666419,0.9848363318196649,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,15.0,35.0,3.0,1.0,200.0,0.0414886137951091,97.74839541096043,0.883264081694071,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,20.0,40.0,0.0,0.0,0.0,0.03448502549308063,97.48596675557101,0.8297354640244445,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,25.0,45.0,0.0,0.0,0.0,0.034585092766668366,97.71294338059565,0.4817518337582761,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,30.0,50.0,0.0,0.0,0.0,0.029364128908450197,97.68976108542476,0.4451353878015639,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,35.0,55.0,0.0,0.0,0.0,0.023450055616730914,97.75712203974327,0.45186490955455044,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,40.0,60.0,6.0,2.0,200.0,0.04504956313759839,97.83911673754537,0.388544082956014,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,45.0,65.0,6.0,2.0,200.0,0.04610255800155222,97.89780523495615,0.4592504001779205,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,50.0,70.0,6.0,2.0,200.0,0.04600652473919401,97.9300384097485,0.4774467451005592,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,55.0,75.0,6.0,2.0,200.0,0.041996742696680786,97.97581841770763,0.5721590898488472,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,60.0,80.0,0.0,0.0,0.0,0.015461969600548386,98.2014094675657,0.5749031493010497,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,65.0,85.0,0.0,0.0,0.0,0.012432656594657202,98.21940430342262,0.5573710015916595,0.0,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,70.0,90.0,3.0,1.0,200.0,0.042072749312276274,98.33405028778522,0.514213237864418,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,75.0,95.0,6.0,2.0,200.0,0.04386472517278213,98.20269996957593,0.5327674632151844,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,80.0,100.0,6.0,2.0,200.0,0.04519254434863413,98.03597756004169,0.4573830210156053,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,85.0,105.0,6.0,2.0,200.0,0.05201664162505797,97.96101727651492,0.44052410330752667,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,90.0,110.0,3.0,1.0,200.0,0.039943251134016595,97.89792635866368,0.40565356690090054,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,95.0,115.0,3.0,1.0,200.0,0.0455716938550274,97.96620150411505,0.38052344552748757,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,100.0,120.0,9.0,3.0,200.0,0.05360535397018346,97.89181830548696,0.42744191828296596,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,105.0,125.0,6.0,2.0,200.0,0.05005731528360482,97.8642743959575,0.44496504294681116,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,110.0,130.0,6.0,2.0,200.0,0.046502102160610424,97.87683361180363,0.457323888135265,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,115.0,135.0,3.0,1.0,200.0,0.03952138243198354,97.83114396994104,0.46406872317594283,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,120.0,140.0,3.0,1.0,200.0,0.03490812475861734,97.83869857295804,0.45745966043058794,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,125.0,145.0,6.0,2.0,200.0,0.03638971792974869,97.97419248334577,0.4803713817444672,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,130.0,150.0,6.0,2.0,200.0,0.03665352586381202,98.08337637879478,0.5424812903568549,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,135.0,155.0,6.0,2.0,200.0,0.03714558157519745,98.24150087261997,0.4929707752437555,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,140.0,160.0,3.0,1.0,200.0,0.027709045236922754,98.27856203332904,0.44767688553339025,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,145.0,165.0,3.0,1.0,200.0,0.034183363138934435,98.20210462257009,0.4583267255303554,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,150.0,170.0,3.0,1.0,200.0,0.032572167617105116,97.93475605004168,0.49079963032388435,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,155.0,175.0,3.0,1.0,200.0,0.03269964763806703,97.85582892022423,0.48155718857525076,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Breathing.mp4,low,train,160.0,180.0,3.0,1.0,200.0,0.031092923673007165,97.76362727265429,0.542358339114611,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,0.0,20.0,6.0,2.0,200.0,0.0553318593454129,95.94073468000214,1.4827243682940596,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,5.0,25.0,3.0,1.0,200.0,0.040918131916593,95.37476898419962,0.7591443424582512,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,10.0,30.0,3.0,1.0,200.0,0.04333080083889431,95.15680619617955,0.4877830473208373,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,15.0,35.0,9.0,3.0,200.0,0.06133280198157174,95.34843521289038,0.5084182851260979,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,20.0,40.0,6.0,2.0,200.0,0.05256706912189027,95.72186722379882,0.5996351679977574,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,25.0,45.0,9.0,3.0,200.0,0.06160970658572926,95.82387928336708,0.6202787331876133,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,30.0,50.0,9.0,3.0,200.0,0.06021298128543095,96.29596172182805,0.8066779573706487,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,35.0,55.0,3.0,1.0,200.0,0.040721552445099146,96.73097367779417,0.7568814050606975,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,40.0,60.0,9.0,3.0,200.0,0.0710169196877904,96.92381468654352,0.7392648383367213,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,45.0,65.0,9.0,3.0,200.0,0.06399543336152781,97.93583915884338,1.2253293226476554,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,50.0,70.0,12.0,4.0,200.0,0.0714326828382421,98.43177244349069,1.2756278419212195,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,55.0,75.0,12.0,4.0,200.0,0.0753125639430167,98.9876930245444,1.1517074202458668,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,60.0,80.0,6.0,2.0,200.0,0.065914551423645,99.89147078900038,1.2084600479130616,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,65.0,85.0,9.0,3.0,200.0,0.07492720196731799,100.20117573240707,1.331359442789704,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,70.0,90.0,9.0,3.0,200.0,0.07082050472819511,100.45360824089585,1.230837350220806,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,75.0,95.0,9.0,3.0,200.0,0.06562417306702234,100.37479099306925,1.2943551469541472,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,80.0,100.0,9.0,3.0,200.0,0.05765991458450643,99.9368991279202,0.9562606136846462,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,85.0,105.0,12.0,4.0,200.0,0.06317127218555504,99.22552878479911,0.7916409268126137,0.05,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,90.0,110.0,12.0,4.0,200.0,0.0632686127846202,98.57802892261412,0.6900985547704959,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,95.0,115.0,12.0,4.0,200.0,0.06259925408141205,98.14798973550029,0.6716521001707542,0.04,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,100.0,120.0,9.0,3.0,200.0,0.0539604223754159,97.6086622093846,0.6578835940682508,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,105.0,125.0,3.0,1.0,200.0,0.04624691173507624,96.92246150949536,0.957675183114546,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,110.0,130.0,3.0,1.0,200.0,0.04008381923622656,96.00982579754705,1.408402885045271,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,115.0,135.0,3.0,1.0,200.0,0.03998519575350032,94.9749894743456,1.4554182066083243,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,120.0,140.0,6.0,2.0,200.0,0.05363728116152968,93.89921628107948,1.1960073060578924,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,125.0,145.0,3.0,1.0,200.0,0.04182374295726037,93.03519274622066,0.8159834011835184,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,130.0,150.0,3.0,1.0,200.0,0.045292308046345355,92.50047608313318,0.641122565959717,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,135.0,155.0,6.0,2.0,200.0,0.05252366429592711,92.09500227219833,0.38170333722037175,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,140.0,160.0,3.0,1.0,200.0,0.039810548929422485,91.76009227187271,0.4068706947232479,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,145.0,165.0,3.0,1.0,200.0,0.03871192512191372,91.58861882185842,0.36241709279583945,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Video1.mp4,low,train,150.0,170.0,3.0,1.0,200.0,0.036930631638611384,91.45643327072796,0.2939821260933731,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,0.0,20.0,3.0,1.0,200.0,0.12649091985957386,98.27916798173769,1.2650776018133416,0.11,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,5.0,25.0,9.0,3.0,200.0,0.15451602371843604,97.90482535921672,1.5672483388991036,0.18,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,10.0,30.0,6.0,2.0,200.0,0.17582251885837333,97.06060996724551,1.5712828961071044,0.28,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,15.0,35.0,6.0,2.0,200.0,0.18665430373641312,96.11312124423284,1.6103891669198704,0.46,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,20.0,40.0,9.0,3.0,266.6666666666667,0.18806356193907567,96.000317311011,1.4224966224413176,0.38,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,25.0,45.0,6.0,2.0,300.0,0.1912289442321361,95.67025984709758,1.4146795088442898,0.4,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,30.0,50.0,18.0,6.0,233.33333333333334,0.17714313191848818,95.29866593986891,1.5870288682551439,0.33,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,35.0,55.0,21.0,7.0,228.57142857142858,0.14545407221575626,94.64097972552528,2.1961293910876902,0.16,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Counting2.mp4,high,train,40.0,60.0,24.0,8.0,200.0,0.14084852554960198,93.78551333087657,1.5811411840133047,0.16,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,0.0,20.0,15.0,5.0,200.0,0.085489029220948,95.14362540015861,1.820878989539357,0.05,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,5.0,25.0,15.0,5.0,200.0,0.07907121850353482,95.57569759002646,1.5999064989574125,0.05,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,10.0,30.0,9.0,3.0,200.0,0.058993534512945485,95.77094314337558,1.3285164310297897,0.03,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,15.0,35.0,6.0,2.0,200.0,0.05310705526509217,94.82780616933469,0.93357862837797,0.02,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,20.0,40.0,3.0,1.0,200.0,0.04314315191884067,94.32396845966394,0.9497265345758374,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,25.0,45.0,3.0,1.0,200.0,0.04920071306331188,93.98228422774173,0.8528607048479512,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,30.0,50.0,3.0,1.0,200.0,0.047776234940295065,93.71803494112392,0.9276719339336247,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,35.0,55.0,3.0,1.0,200.0,0.03955007252993232,93.45010424455735,1.032699821847908,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Stroop.mp4,high,train,40.0,60.0,3.0,1.0,200.0,0.03977437476120759,93.419571874143,1.1747418702914583,0.01,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,0.0,20.0,30.0,10.0,220.0,0.09271430552676106,98.53110847091888,0.9826461567229188,0.14,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,5.0,25.0,30.0,10.0,220.0,0.09215393667201896,98.711895131116,0.8975668695906068,0.14,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,10.0,30.0,36.0,12.0,233.33333333333334,0.10034624713883512,98.83060738140973,0.9861846996907411,0.17,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,15.0,35.0,36.0,12.0,233.33333333333334,0.09922539613012978,98.93695502870851,1.0304665212459871,0.17,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,20.0,40.0,33.0,11.0,236.36363636363637,0.09770357218103781,99.05163272660913,1.2026738210380055,0.21,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,25.0,45.0,30.0,10.0,240.0,0.08866677270598576,99.29876284326207,1.115597414130393,0.2,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,30.0,50.0,21.0,7.0,200.0,0.10089289091974156,99.3495402484028,0.9812225346134432,0.19,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,35.0,55.0,27.0,9.0,222.22222222222223,0.1171878957136182,98.87440524591477,1.213800974240833,0.19,1.0,1.0
2ea4,/Users/sam/Desktop/FYP/Videos/2ea4/2ea4_Speaking.mp4,high,train,40.0,60.0,27.0,9.0,222.22222222222223,0.11703503693279008,97.88235163162798,1.8970804600887725,0.14,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,0.0,20.0,12.009607686148918,4.0,192.0,0.05220965981137025,126.19324674618711,1.6300626456339895,0.03923138510808647,1.0,0.9992
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,4.992,24.992,6.0,2.0,192.0,0.03894583481316444,125.56366304898239,0.4692383050322156,0.02,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,9.984,29.984,6.0,2.0,200.0,0.04406888391416434,125.67241471444187,0.5354650523945224,0.02,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,14.976,34.976,6.0,2.0,200.0,0.045040072821046474,125.92746830789082,0.567016230904896,0.02,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,19.968,39.968,3.0,1.0,208.0,0.03681223924889449,126.17516077643933,0.4278528525506982,0.0104,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,24.96,44.96,3.0,1.0,208.0,0.036282171625365366,126.46755928727552,0.30432082046041853,0.0104,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,29.952,49.952,0.0,0.0,0.0,0.0144888083133691,126.59159156425116,0.33487983401462296,0.0,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,34.944,54.944,3.0,1.0,208.0,0.02703729160643569,126.65159680667506,0.32540655032215754,0.0104,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,39.936,59.936,6.0,2.0,200.0,0.04356803400295422,126.58380918023127,0.43764503671697835,0.02,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,44.928,64.928,6.0,2.0,200.0,0.04189384673569371,126.24363721923051,0.6653317015517438,0.02,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,49.92,69.92,9.0,3.0,197.33333333333334,0.05182983479682643,125.69840322994916,0.9864363903923918,0.0296,1.0,1.0
2hpu,/Users/sam/Desktop/FYP/Videos/2hpu/2hpu_Relax.mp4,low,train,54.912,74.912,12.0,4.0,244.0,0.07149745727672523,125.32249404678392,1.2219178164408038,0.0488,1.0,1.0
